index,employees,CEO_age,Name,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,Y_Open_Price,intra_day_up,intra_week_up,intra_month_up,SP500_lastweek_return,positive,negative,neutral
222,9500.0,71.0,ZOETIS INC.,ZTS,2013-02-01,Healthcare,4,66789484.0,22724116.88,31.5,1,1,1,0.001756893300192178,0.33,0.33,0.33
223,424.0,55.0,MARIN SOFTWARE INC,MRIN,2013-03-22,Technology,4,1571092.0,292512.76000000007,133.0,1,1,1,0.00023442567102643124,0.33,0.33,0.33
224,39.0,66.0,ENANTA PHARMACEUTICALS INC,ENTA,2013-03-21,Healthcare,3,1763572.0,218335.97400000005,14.510000228881836,0,0,0,-0.000602746412559466,0.33,0.33,0.33
225,600.0,50.0,"MODEL N, INC.",MODN,2013-03-20,Technology,2,9985844.0,2829456.2899999996,20.299999237060547,1,1,1,0.00023713657018918446,0.33,0.33,0.33
227,273.0,53.0,ARTISAN PARTNERS ASSET MANAGEMENT INC.,APAM,2013-03-07,Financial Services,3,8054679.0,2431978.6599999997,35.20000076293945,1,1,1,0.004466216228354224,0.33,0.33,0.33
228,23.0,50.0,"PROFESSIONAL DIVERSITY NETWORK, INC.",IPDN,2013-03-05,Technology,1,124503.0,68663.6792,126.87999725341797,1,1,1,0.0023089132504867183,0.33,0.33,0.33
229,22100.0,47.0,"SEAWORLD ENTERTAINMENT, INC.",SEAS,2013-04-19,Consumer Cyclical,4,21676769.0,5118049.615000001,30.559999465942383,1,1,0,-0.0028749094720040675,0.33,0.33,0.33
231,20.0,63.0,"HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",HASI,2013-04-18,Real Estate,3,5221346.0,2787732.0650000004,11.600000381469727,1,1,1,-0.002397590867488094,0.33,0.33,0.33
232,1660.0,49.0,"EVERTEC, INC.",EVTC,2013-04-12,Technology,4,20216171.0,6699392.359999999,21.850000381469727,1,1,1,0.0032150346414346253,0.33,0.33,0.33
233,46.0,56.0,CHIMERIX INC,CMRX,2013-04-11,Healthcare,3,4500760.0,592258.5326,15.140000343322754,0,0,0,0.002113697265376294,0.33,0.33,0.33
234,3107.493309545049,58.0,KNOT OFFSHORE PARTNERS LP,KNOP,2013-04-10,Industrials,2,5488863.0,1932222.5,23.0,1,1,1,0.002345127778504993,0.33,0.33,0.33
235,1041.0,60.0,TAYLOR MORRISON HOME CORP,TMHC,2013-04-10,Consumer Cyclical,2,24175556.0,11471539.41,23.350000381469727,1,1,0,0.002345127778504993,0.33,0.33,0.33
236,335.0,63.0,"INDEPENDENT BANK GROUP, INC.",IBTX,2013-04-03,Financial Services,2,1530586.0,330973.1401,29.1200008392334,1,1,1,-0.000276293368559531,0.33,0.33,0.33
238,292.0,57.46021093000968,KAMADA LTD,KMDA,2013-05-31,Healthcare,4,3179719.0,1275423.6300000006,9.710000038146973,0,0,0,-0.0032989646968405928,0.33,0.33,0.33
239,432.0,49.0,CHANNELADVISOR CORP,ECOM,2013-05-23,Technology,3,5820941.0,7261090.0,17.600000381469727,0,1,1,3.1681434015614786e-05,0.33,0.33,0.33
241,8845.0,55.0,CONSTELLIUM N.V.,CSTM,2013-05-23,Basic Materials,3,9415870.0,5201369.970000002,13.5,0,0,0,3.1681434015614786e-05,0.33,0.33,0.33
247,100.0,64.0,"ARMADA HOFFLER PROPERTIES, INC.",AHH,2013-05-08,Real Estate,2,4633889.0,1131495.9364,11.5,1,1,1,0.00348525652348405,0.33,0.33,0.33
248,1013.0,48.0,QIWI,QIWI,2013-05-03,Financial Services,4,9765460.0,2195970.565,17.0,1,1,1,0.0032140424558921537,0.33,0.33,0.33
249,7000.0,70.0,"VOYA FINANCIAL, INC.",VOYA,2013-05-02,Financial Services,3,32932983.0,21439320.665000003,19.25,0,0,0,0.0017099957837480226,0.33,0.33,0.33
252,0.0,60.0,ELLINGTON RESIDENTIAL MORTGAGE REIT,EARN,2013-05-01,Real Estate,2,5613878.0,1581652.05,19.0,1,1,1,0.0018544579964057117,0.33,0.33,0.33
253,7000.0,44.0,NOODLES & CO,NDLS,2013-06-28,Consumer Cyclical,4,7727610.0,10083355.894900002,32.0,0,0,0,-0.0019267946654282536,0.33,0.33,0.33
254,96.0,52.0,SILVERCREST ASSET MANAGEMENT GROUP INC.,SAMG,2013-06-27,Financial Services,3,951375.0,315564.7049,11.399999618530273,1,1,1,-0.0032927821044877697,0.33,0.33,0.33
256,6800.0,57.0,CDW CORP,CDW,2013-06-27,Technology,3,8286728.0,1551094.8913000005,17.639999389648438,1,1,0,-0.0032927821044877697,0.33,0.33,0.33
258,18.0,61.0,"ESPERION THERAPEUTICS, INC.",ESPR,2013-06-26,Healthcare,2,3083838.0,1006972.4199999999,17.0,1,1,0,-0.0030654497355921484,0.33,0.33,0.33
259,144.0,45.0,NANOSTRING TECHNOLOGIES INC,NSTG,2013-06-26,Healthcare,2,3061871.0,659100.5399999997,9.899999618530273,1,1,1,-0.0030654497355921484,0.33,0.33,0.33
261,660.0,64.0,GOGO INC.,GOGO,2013-06-21,Communication Services,4,8547653.0,5122487.126,16.0,0,1,1,-0.001704893055872625,0.33,0.33,0.33
262,127.0,62.0,"PTC THERAPEUTICS, INC.",PTCT,2013-06-20,Healthcare,3,3371619.0,2247305.647,15.800000190734863,0,1,1,-0.003281940497619048,0.33,0.33,0.33
263,24.0,72.0,"TRUETT-HURST, INC.",THST,2013-06-20,Consumer Defensive,3,235203.0,511488.21980000014,5.940000057220459,1,1,1,-0.003281940497619048,0.33,0.33,0.33
264,50.0,49.0,"BLUEBIRD BIO, INC.",BLUE,2013-06-19,Healthcare,2,5305141.0,1201418.6639999999,16.515544891357422,0,1,0,-0.0011595142439585957,0.33,0.33,0.33
265,10000.0,57.46021093000968,COTY INC.,COTY,2013-06-13,Consumer Defensive,3,46263348.0,33712892.440000005,17.5,1,1,1,0.0004938082433991583,0.33,0.33,0.33
266,3107.493309545049,45.0,BROOKFIELD RENEWABLE ENERGY PARTNERS L.P.,BEP,2013-06-11,Utilities,1,7700.0,54184.66080000001,15.5182523727417,1,1,1,-0.0003618424597660676,0.33,0.33,0.33
267,1126.0,41.0,"LIGHTINTHEBOX HOLDING CO., LTD.",LITB,2013-06-06,Consumer Cyclical,3,8845755.0,7361943.8305,11.15999984741211,0,0,0,-0.0032213052663452152,0.33,0.33,0.33
268,57.0,71.0,"ONCONOVA THERAPEUTICS, INC.",ONTX,2013-07-25,Healthcare,3,508187.0,101936.833,56250.0,1,1,0,0.0011919146276493692,0.33,0.33,0.33
270,85.0,61.0,AGIOS PHARMACEUTICALS INC,AGIO,2013-07-24,Healthcare,2,6203443.0,1315664.0857000004,29.0,0,0,1,0.0002968813257139269,0.33,0.33,0.33
275,31.0,57.46021093000968,"REXFORD INDUSTRIAL REALTY, INC.",REXR,2013-07-19,Real Estate,4,10649577.0,2605899.6999,14.75,1,1,1,0.003389130620034891,0.33,0.33,0.33
276,5.0,56.0,PHYSICIANS REALTY TRUST,DOC,2013-07-19,Real Estate,4,1628232.0,601477.99,11.5,1,1,1,0.003389130620034891,0.33,0.33,0.33
279,0.0,60.0,"INDEPENDENCE REALTY TRUST, INC.",IRT,2013-08-13,Real Estate,1,879502.0,3413460.125099999,8.0,1,1,1,-0.0012957297830068968,0.33,0.33,0.33
280,937.0,63.0,MIX TELEMATICS LTD,MIXT,2013-08-09,Technology,4,3810765.0,2866042.7189999996,20.0,1,1,1,0.0004982548839481206,0.33,0.33,0.33
283,545.0,69.0,FOX FACTORY HOLDING CORP,FOXF,2013-08-08,Consumer Cyclical,3,6366655.0,2115286.7460000003,18.0,0,1,0,0.0009887622145599811,0.33,0.33,0.33
286,13600.0,57.46021093000968,"SPROUTS FARMERS MARKET, INC.",SFM,2013-08-01,Consumer Defensive,3,14762456.0,5502371.444999998,35.0,0,0,0,0.0012307835479505552,0.33,0.33,0.33
287,244.0,61.0,AMERICAN HOMES 4 RENT,AMH,2013-08-01,Real Estate,3,21094670.0,5491007.8100000005,15.59000015258789,1,1,1,0.0012307835479505552,0.33,0.33,0.33
288,11.0,62.0,ARDMORE SHIPPING CORP,ASC,2013-08-01,Industrials,3,3359601.0,1198394.2599999998,13.5,1,1,1,0.0012307835479505552,0.33,0.33,0.33
290,399.0,61.0,RINGCENTRAL INC,RNG,2013-09-27,Technology,4,8160819.0,2720626.73,17.25,0,0,0,-0.002814915842045248,0.33,0.33,0.33
291,1600.0,63.0,"PREMIER, INC.",PINC,2013-09-26,Technology,3,19034073.0,5389738.099900002,31.0,1,1,1,-0.0004932766953639518,0.33,0.33,0.33
292,927.0,59.0,"APPLIED OPTOELECTRONICS, INC.",AAOI,2013-09-26,Technology,3,948999.0,689167.6440999998,10.0,1,0,0,-0.0004932766953639518,0.33,0.33,0.33
293,2.0,58.0,EVOKE PHARMA INC,EVOK,2013-09-25,Healthcare,2,747190.0,1010829.0325,133.8000030517578,0,0,0,-0.00038866048678958584,0.33,0.33,0.33
299,800.0,60.0,"BENEFITFOCUS,INC.",BNFT,2013-09-18,Technology,2,6191437.0,1280120.5619999997,42.5,0,0,0,0.004545843208500108,0.33,0.33,0.33
300,2649.0,59.0,"CONTROLADORA VUELA COMPANIA DE AVIACION, S.A.B. DE C.V.",VLRS,2013-09-18,Industrials,2,10060990.0,2981110.43,12.760000228881836,0,0,0,0.004545843208500108,0.33,0.33,0.33
301,274.0,57.0,ESSENT GROUP LTD.,ESNT,2013-10-31,Financial Services,3,16022319.0,5755198.77,22.0,1,1,1,0.00016100157633153995,0.33,0.33,0.33
302,513.0,57.0,"MARCUS & MILLICHAP, INC.",MMI,2013-10-31,Real Estate,3,2530071.0,511039.105,13.399999618530273,1,1,0,0.00016100157633153995,0.33,0.33,0.33
304,107.0,64.0,"VERACYTE, INC.",VCYT,2013-10-30,Healthcare,2,4594437.0,1162833.6400000001,13.0,0,1,0,0.0015291293340096792,0.33,0.33,0.33
305,475.0,55.0,BRIXMOR PROPERTY GROUP INC.,BRX,2013-10-30,Real Estate,2,24172108.0,7838113.220000001,20.649999618530273,1,1,1,0.0015291293340096792,0.33,0.33,0.33
306,746.0,53.0,CRITEO S.A.,CRTO,2013-10-30,Technology,2,9252635.0,3963958.3199999994,42.0,1,1,1,0.0015291293340096792,0.33,0.33,0.33
307,12500.0,73.0,"COMMSCOPE HOLDING COMPANY, INC.",COMM,2013-10-25,Technology,4,21874424.0,7568857.73,15.0,1,0,0,0.003150054153976226,0.33,0.33,0.33
310,23.0,69.0,AERIE PHARMACEUTICALS INC,AERI,2013-10-25,Healthcare,4,2678805.0,464015.0701,10.550000190734863,0,0,0,0.003150054153976226,0.33,0.33,0.33
311,87.0,55.0,VOXELJET AG,VJET,2013-10-18,Technology,4,12319309.0,15857718.52,100.0,0,0,0,0.007464000816319689,0.33,0.33,0.33
312,593.0,57.0,VEEVA SYSTEMS INC,VEEV,2013-10-16,Technology,2,13957602.0,7817349.888000002,38.0,1,0,0,0.0038853035245310285,0.33,0.33,0.33
313,0.0,61.0,PLAINS GP HOLDINGS LP,PAGP,2013-10-16,Energy,2,19780633.0,10418654.1963,60.66666793823242,1,1,1,0.0038853035245310285,0.33,0.33,0.33
314,159.0,70.0,MACROGENICS INC,MGNX,2013-10-10,Healthcare,3,5361700.0,1414692.0253,24.0,0,0,1,-0.00014669974235416637,0.33,0.33,0.33
315,184.0,68.0,ANTERO RESOURCES CORP,AR,2013-10-10,Energy,3,29240916.0,11068191.860100003,54.150001525878906,1,0,1,-0.00014669974235416637,0.33,0.33,0.33
317,5000.0,62.0,POTBELLY CORP,PBPB,2013-10-04,Consumer Cyclical,4,16996007.0,9045366.2299,28.65999984741211,0,1,0,-0.00017313176476279373,0.33,0.33,0.33
318,0.0,58.0,CHERRY HILL MORTGAGE INVESTMENT CORP,CHMI,2013-10-04,Real Estate,4,5532565.0,2068303.1590000002,18.5,1,1,1,-0.00017313176476279373,0.33,0.33,0.33
319,29556.0,69.0,"BURLINGTON STORES, INC.",BURL,2013-10-02,Consumer Defensive,2,15051439.0,3678481.2542999997,23.049999237060547,0,0,0,-0.0006603344479866324,0.33,0.33,0.33
320,629.0,60.0,"EMPIRE STATE REALTY TRUST, INC.",ESRT,2013-10-02,Real Estate,2,28047413.0,14209930.720000003,13.050000190734863,1,1,1,-0.0006603344479866324,0.33,0.33,0.33
321,438.0,50.0,"RE/MAX HOLDINGS, INC.",RMAX,2013-10-02,Real Estate,2,13845246.0,6647536.989999999,26.25,1,1,1,-0.0006603344479866324,0.33,0.33,0.33
322,33.0,52.0,FATE THERAPEUTICS INC,FATE,2013-10-01,Healthcare,1,2077023.0,1540631.8599999999,6.559999942779541,0,0,1,-0.0012393225879051878,0.33,0.33,0.33
323,10.0,80.0,IDEAL POWER INC.,IPWR,2013-11-22,Industrials,4,240432.0,514642.1250000001,52.5,0,0,0,0.001824648740291043,0.33,0.33,0.33
325,1514.0,53.0,VINCE HOLDING CORP.,VNCE,2013-11-22,Consumer Cyclical,4,1316283.0,315381.7342999999,295.0,1,1,1,0.001824648740291043,0.33,0.33,0.33
327,22.0,82.0,NAVIGATOR HOLDINGS LTD.,NVGS,2013-11-21,Industrials,3,743028.0,12458.433399999998,20.399999618530273,1,0,0,0.0022723467791189167,0.33,0.33,0.33
328,187.0,56.0,EVOGENE LTD.,EVGN,2013-11-21,Healthcare,3,2500.0,69.88799999999999,15.5,0,0,0,0.0022723467791189167,0.33,0.33,0.33
329,307.0,67.0,TANDEM DIABETES CARE INC,TNDM,2013-11-14,Healthcare,3,398979.0,160963.1,195.0,1,0,0,0.0022564957898370936,0.33,0.33,0.33
332,0.0,45.0,DYNAGAS LNG PARTNERS LP,DLNG,2013-11-13,Industrials,2,7048025.0,2213590.87,17.0,1,1,1,0.0011646605649855899,0.33,0.33,0.33
333,613.0,60.0,"CHEGG, INC",CHGG,2013-11-13,Consumer Defensive,2,17261676.0,8025870.437999998,11.0,1,1,1,0.0011646605649855899,0.33,0.33,0.33
335,175.0,63.0,"NMI HOLDINGS, INC.",NMIH,2013-11-08,Financial Services,4,1552294.0,584832.4199999999,14.0,0,0,1,0.0006199055343670981,0.33,0.33,0.33
336,191.0,51.0,"LGI HOMES, INC.",LGIH,2013-11-07,Consumer Cyclical,3,2569711.0,852558.6202,12.260000228881836,0,0,0,-0.001994877767475597,0.33,0.33,0.33
337,2300.0,45.0,"TWITTER, INC.",TWTR,2013-11-07,Technology,3,117701670.0,78155280.1,45.099998474121094,1,1,0,-0.001994877767475597,0.33,0.33,0.33
338,452.0,51.0,WIX.COM LTD.,WIX,2013-11-06,Technology,2,11105201.0,2136642.1901000002,18.5,1,1,0,0.0006861175183737427,0.33,0.33,0.33
339,23.0,59.0,KARYOPHARM THERAPEUTICS INC.,KPTI,2013-11-06,Healthcare,2,5951101.0,1183915.4200000002,17.860000610351562,1,1,0,0.0006861175183737427,0.33,0.33,0.33
342,5375.0,67.0,"CONTAINER STORE GROUP, INC.",TCS,2013-11-01,Consumer Cyclical,4,14669627.0,4278477.721000001,35.0,1,1,0,0.0012507127820819658,0.33,0.33,0.33
343,19000.0,67.0,"AMC ENTERTAINMENT HOLDINGS, INC.",AMC,2013-12-18,Consumer Cyclical,2,15026351.0,3673064.809999999,19.18000030517578,1,1,1,0.0002140729366858496,0.33,0.33,0.33
344,151000.0,59.0,HILTON WORLDWIDE HOLDINGS INC.,HLT,2013-12-12,Consumer Cyclical,3,33654926.0,17649085.474099997,43.70759963989258,1,1,1,-0.0015507414916186807,0.33,0.33,0.33
347,22.0,57.46021093000968,TETRALOGIC PHARMACEUTICALS CORP,TLOG,2013-12-12,Healthcare,3,1516894.0,1849728.0,7.0,0,0,0,-0.0015507414916186807,0.33,0.33,0.33
349,272000.0,64.0,ARAMARK,ARMK,2013-12-12,Consumer Cyclical,3,17190810.0,5214671.49,20.25,0,0,0,-0.0015507414916186807,0.33,0.33,0.33
350,1092.0,61.0,AUTOHOME INC.,ATHM,2013-12-11,Technology,2,9782249.0,4453127.3145,30.15999984741211,1,1,0,-0.0014682109324802215,0.33,0.33,0.33
351,31.0,52.0,XENCOR INC,XNCR,2013-12-03,Healthcare,1,1863464.0,841418.9999,5.949999809265137,0,0,0,-5.207945526243739e-05,0.33,0.33,0.33
352,11.0,58.0,"CARA THERAPEUTICS, INC.",CARA,2014-01-31,Healthcare,4,2016169.0,987768.0035000001,11.619999885559082,0,0,0,-0.004844021972602649,0.33,0.33,0.33
354,59.0,62.0,ULTRAGENYX PHARMACEUTICAL INC.,RARE,2014-01-31,Healthcare,4,4392791.0,1488987.7299999997,45.79999923706055,1,1,0,-0.004844021972602649,0.33,0.33,0.33
355,408.0,61.0,"MALIBU BOATS, INC.",MBUU,2014-01-31,Consumer Cyclical,4,5158723.0,964672.2269000001,17.299999237060547,0,0,0,-0.004844021972602649,0.33,0.33,0.33
356,31.0,59.0,TREVENA INC,TRVN,2014-01-31,Healthcare,4,3096395.0,464397.02989999996,177.75,1,0,0,-0.004844021972602649,0.33,0.33,0.33
363,28.0,63.0,GLYCOMIMETICS INC,GLYC,2014-01-10,Healthcare,4,4008415.0,1531947.2200000007,10.399999618530273,1,0,0,-0.00045458480027249504,0.33,0.33,0.33
365,573.0,47.0,VARONIS SYSTEMS INC,VRNS,2014-02-28,Technology,4,7376507.0,3757322.7101000003,13.0,0,0,1,0.002386291161935006,0.33,0.33,0.33
366,12.0,68.0,"SEMLER SCIENTIFIC, INC.",SMLR,2014-02-21,Healthcare,4,461300.0,829400.0,6.0,0,0,1,0.0012995291042983295,0.33,0.33,0.33
367,354.0,57.0,INOGEN INC,INGN,2014-02-14,Healthcare,4,3611542.0,810483.605,16.0,1,0,0,0.0069604296452276315,0.33,0.33,0.33
368,3100.0,58.0,"INSTALLED BUILDING PRODUCTS, INC.",IBP,2014-02-13,Basic Materials,3,3809584.0,1067272.87,12.300000190734863,0,0,0,0.005983652573199169,0.33,0.33,0.33
369,43.0,62.0,"CONCERT PHARMACEUTICALS, INC.",CNCE,2014-02-13,Healthcare,3,4158607.0,1124313.7799,15.75,1,1,1,0.005983652573199169,0.2493891535652062,0.0228100146004368,0.7278008241029013
370,22.0,62.0,"EAGLE PHARMACEUTICALS, INC.",EGRX,2014-02-12,Healthcare,2,5948257.0,1194067.9500000002,15.5,1,1,1,0.00624523312403334,0.1884000110129515,0.0241299214462438,0.7874700685342153
372,404.0,67.0,GEOPARK LTD,GPRK,2014-02-07,Energy,4,1928.0,205.45999999999995,6.739999771118164,1,0,0,0.0019034815950722064,0.3026125639533767,0.0631186753347679,0.6342687662895564
373,59.0,62.0,LADDER CAPITAL CORP,LADR,2014-02-06,Real Estate,3,7249567.0,1774715.9,16.5,1,1,1,-0.0014552496992283734,0.3270723113372665,0.0850018088721894,0.5879258581533514
374,64.0,60.0,"REVANCE THERAPEUTICS, INC.",RVNC,2014-02-06,Healthcare,3,5044547.0,1341366.8701,21.0,0,0,0,-0.0014552496992283734,0.171147163097675,0.0286042034411086,0.800248635502962
375,87.0,50.0,UNIQURE N.V.,QURE,2014-02-05,Healthcare,2,4689665.0,1540594.8099999994,17.0,1,1,1,-0.0023551268885749132,0.33,0.33,0.33
376,39.0,53.0,"GENOCEA BIOSCIENCES, INC.",GNCA,2014-02-05,Healthcare,2,2110512.0,532679.8300000001,93.5999984741211,1,1,0,-0.0023551268885749132,0.1278344845289692,0.1652888599783182,0.7068766478229972
378,28.0,59.0,BIOCEPT INC,BIOC,2014-02-05,Healthcare,2,241246.0,179622.13000000003,9000.0,1,1,1,-0.0023551268885749132,0.1037796833552419,0.0335892946459352,0.8626310229301453
380,520.0,58.0,"AEROHIVE NETWORKS, INC",HIVE,2014-03-28,Technology,4,7596484.0,3005928.4847000004,0.15000000596046448,0,0,0,-0.00023044547321924926,0.2853293768214908,0.0555482384918087,0.6591223858296871
381,594.0,52.0,"2U, INC.",TWOU,2014-03-28,Technology,4,9464966.0,2734735.318,13.0,0,1,1,-0.00023044547321924926,0.336689868903098,0.1677765263532235,0.495533605215965
382,9.0,73.0,ENERGOUS CORP,WATT,2014-03-28,Technology,4,1905748.0,5759962.377700001,9.5,0,0,0,-0.00023044547321924926,0.2172519601881504,0.0230556572122232,0.7596923794065203
383,1783.0,66.0,TRINET GROUP INC,TNET,2014-03-27,Industrials,3,14207051.0,6260218.241999999,18.5,0,0,0,-0.001769284218969745,0.1805848043192835,0.0215583204442415,0.79785687125781
384,17.0,61.0,APPLIED GENETIC TECHNOLOGIES CORP,AGTC,2014-03-27,Healthcare,3,1566063.0,505936.61909999995,12.75,0,0,1,-0.001769284218969745,0.127749588187845,0.0488394661730185,0.823410945837615
386,591.0,68.0,"A10 NETWORKS, INC.",ATEN,2014-03-21,Technology,4,12704154.0,3906700.0199999996,13.75,0,0,1,-0.00010191931580649793,0.2043521252664311,0.0264907772375257,0.7691570981004775
387,425.0,50.0,"Q2 HOLDINGS, INC.",QTWO,2014-03-20,Technology,3,12593142.0,3349175.1580999987,16.25,1,1,1,0.0003606295824942128,0.1660793955630526,0.0527314588283027,0.7811891588157621
388,28.0,58.0,"AKEBIA THERAPEUTICS, INC.",AKBA,2014-03-20,Healthcare,3,4677213.0,1450938.68,22.899999618530273,0,1,0,0.0003606295824942128,0.1526900921016931,0.065807162956507,0.7815027319722705
389,43.0,49.0,MEDIWOUND LTD.,MDWD,2014-03-20,Healthcare,3,5402504.0,3130665.2379999994,112.0,0,1,1,0.0003606295824942128,0.2041688306021621,0.0383189463152967,0.7575122227613953
390,838.0,50.0,PAYLOCITY HOLDING CORP,PCTY,2014-03-19,Technology,2,9435344.0,3240398.8797,31.0,1,1,1,-0.001228319529678279,0.1838753471771875,0.0207747903962929,0.7953498462835947
392,5.0,57.0,GALMED PHARMACEUTICALS LTD.,GLMD,2014-03-13,Healthcare,3,2356169.0,985285.0959000001,17.0,1,1,1,-0.002105451901021912,0.137080434177603,0.0292923378625085,0.8336272324834552
396,10000.0,53.0,SABRE CORP,SABR,2014-04-17,Technology,3,18330618.0,4513492.2097000005,16.790000915527344,1,1,1,0.0010533687108960712,0.2692351357317807,0.1396507682620832,0.591114096841601
397,3000.0,54.0,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPWH,2014-04-17,Consumer Cyclical,3,5561366.0,1576874.0999999999,9.5,0,0,1,0.0010533687108960712,0.1676244033142704,0.0536045999692871,0.7787710195911929
398,4204.0,57.46021093000968,LEJU HOLDINGS LTD,LEJU,2014-04-17,Real Estate,3,8978030.0,4521335.2601,108.0,0,1,0,0.0010533687108960712,0.1813162519699996,0.0421914043836295,0.776492353528738
399,470.0,63.0,MOELIS & CO,MC,2014-04-16,Financial Services,2,4441719.0,1071000.651,27.0,1,1,1,0.0013943259767060631,0.1674926934985532,0.0605756039110322,0.7719317077880814
402,2043.0,57.46021093000968,WEIBO CORP,WB,2014-04-14,Technology,0,32797414.0,40773159.5199,16.270000457763672,0,0,0,-0.004396130987551872,0.2688003455050198,0.1202497964921763,0.610949860393577
403,1129.0,75.0,PHIBRO ANIMAL HEALTH CORP,PAHC,2014-04-11,Healthcare,4,4251095.0,999879.8100000003,16.5,1,1,1,-0.005730950489914756,0.1340016910306563,0.0321275985731583,0.8338706933143663
404,2.0,60.0,FARMLAND PARTNERS INC.,FPI,2014-04-11,Real Estate,4,1237398.0,406996.85000000015,13.75,1,1,1,-0.005730950489914756,0.2130611954877773,0.0393690146479962,0.747569794456164
407,7100.0,49.0,ALLY FINANCIAL INC.,ALLY,2014-04-10,Financial Services,3,531340.0,360114.7424000001,24.25,1,1,1,-0.003968078989268938,0.1444808949460131,0.1532336051032727,0.7022854996007509
409,533.0,49.0,"FIVE9, INC.",FIVN,2014-04-04,Technology,4,5521156.0,1869254.8600000006,7.949999809265137,1,1,1,0.0009847396198711905,0.2837976488447855,0.0631434608589909,0.6530588941416845
410,3104.0,51.0,"TARENA INTERNATIONAL, INC.",TEDU,2014-04-03,Consumer Defensive,3,12003950.0,8972913.5724,49.29999923706055,1,1,1,0.0017757350829744928,0.1035460810560513,0.0327961211065377,0.8636578032199074
415,11.0,63.0,AGILE THERAPEUTICS INC,AGRX,2014-05-23,Healthcare,4,3329708.0,1003214.4100000001,220.0,0,0,0,0.0009226096068248868,0.129973740531848,0.0619268203393006,0.8080994425675808
416,90.0,50.0,"HERITAGE INSURANCE HOLDINGS, INC.",HRTG,2014-05-23,Financial Services,4,2207396.0,570848.81,11.550000190734863,1,1,0,0.0009226096068248868,0.1770865337260749,0.0804309884781463,0.7424824759757644
417,56.0,61.0,"SUPERIOR DRILLING PRODUCTS, INC.",SDPI,2014-05-23,Energy,4,1125600.0,1584600.0,4.0,0,0,0,0.0009226096068248868,0.1380988465001185,0.1349157922797732,0.7269853817092048
418,50122.0,49.0,"JD.COM, INC.",JD,2014-05-22,Consumer Cyclical,3,84449677.0,67836754.95,21.75,1,0,0,-0.0003558756709453841,0.1234679074055447,0.0533434475877696,0.8231886341476563
419,72.0,54.0,TECOGEN INC.,TGEN,2014-05-20,Basic Materials,1,19745.0,578138.7851,5.960000038146973,0,0,0,-0.0004107090306406975,0.2418019378629441,0.0411529227052456,0.7170451369423133
420,361.0,68.0,"TRUECAR, INC.",TRUE,2014-05-16,Technology,4,6569062.0,2238964.804800001,9.699999809265137,0,0,0,-1.0785731687112943e-05,0.2440558751243719,0.083255934482913,0.672688189754499
422,107.0,62.0,"BANKWELL FINANCIAL GROUP, INC.",BWFG,2014-05-15,Financial Services,3,3000.0,33899209.3948874,18.219999313354492,1,1,1,0.0002562861560318565,0.1861938042265753,0.0411048744234346,0.7727013124573615
423,614.0,51.0,"ZENDESK, INC.",ZEN,2014-05-15,Technology,3,8424569.0,6925194.7700000005,11.470000267028809,0,0,0,0.0002562861560318565,0.29081573120695,0.0785217248620109,0.630662544778505
424,275.0,67.0,"SERVISFIRST BANCSHARES, INC.",SFBS,2014-05-14,Financial Services,2,2797896.0,3722184.667400001,15.166666984558105,1,1,1,0.00030963113785539446,0.1375329461880027,0.0379081199411302,0.824558936059475
425,1415.0,41.0,TUNIU CORP,TOUR,2014-05-09,Consumer Cyclical,4,6222274.0,2279521.564,9.0,0,0,0,-0.00040665180981004834,0.2046991719139946,0.04412428099938,0.7511765625741746
426,0.0,71.0,PBF LOGISTICS LP,PBFX,2014-05-09,Energy,4,9633912.0,1389842.8099999998,28.0,1,1,1,-0.00040665180981004834,0.1318774779792874,0.022231864160858,0.8458906769752502
427,1178.0,44.0,CHEETAH MOBILE INC.,CMCM,2014-05-08,Technology,3,7691734.0,3455459.0201000003,76.25,1,1,0,-0.0001962888746654956,0.1906481478954591,0.0614473391619939,0.7479045185896139
428,3107.493309545049,57.46021093000968,DORIAN LPG LTD.,LPG,2014-05-08,Industrials,3,3735483.0,1026404.0160000003,19.0,1,1,0,-0.0001962888746654956,0.2619173796847462,0.2569335256703198,0.4811491072177887
430,3107.493309545049,45.0,GASLOG PARTNERS LP,GLOP,2014-05-07,Energy,2,4693801.0,1600374.2200999998,25.5,1,1,1,0.0006800514131205526,0.1699863818028698,0.0406757126413825,0.7893379071484441
431,90.0,62.0,SCYNEXIS INC,SCYX,2014-05-02,Healthcare,4,847504.0,254025.319,97.5,1,1,1,0.00044538185028116954,0.1908079285446244,0.1103519685566424,0.6988401065270106
433,2.0,50.0,"ALDEYRA THERAPEUTICS, INC.",ALDX,2014-05-02,Healthcare,4,540615.0,107190.19970000004,7.5,1,1,1,0.00044538185028116954,0.1056202955890533,0.1199937397614121,0.7743859589099884
434,700.0,50.0,ARES MANAGEMENT CORP,ARES,2014-05-02,Financial Services,4,7698177.0,3457792.724,18.149999618530273,1,1,1,0.00044538185028116954,0.139310502211681,0.0706820856999262,0.7900074091793476
