Price;employees;CEO_age;intra_day_up;intra_week_up;intra_month_up;Name;Symbol;ipoDate;sector;IPO_weekday;firstday_volume;inweek_volume;inmonth_volume;SP500_lastweek_return;company_string;positive;negative;neutral
26.05;7293.424462924463;54.8125;0;1;0;Virtus LifeSci Biotech Products ETF;BBP;2014-12-16;Other;1;0.0;64178.0207;206637.61689999996;-0.0071935521707645;Virtus LifeSci Biotech Products ETF;0.33;0.33;0.33
14.26;9500.0;47.0;0;0;0;Bravo Brio Restaurant Group, Inc.;BBRG;2010-10-21;Consumer Services;3;5889827.0;1461465.0957000002;4466180.651700001;0.0013102282232607;Bravo Brio Restaurant Group Inc;0.3787605102031918;0.035709934766893624;0.5855295410600759
23.0;26900.0;52.0;0;0;1;Brookfield Business Partners L.P.;BBU;2016-06-01;Basic Industries;2;200.0;480.0;2290736.5324000004;0.0032538367306688;Brookfield Business Partners LP;0.23295793696187245;0.09473526826940282;0.6723067961824246
9.7301;0.0;43.0;0;0;0;Bison Capital Acquisition Corp.;BCAC;2017-07-18;Finance;1;216303.0;726499.4300000007;1022527.1850000012;0.002077675019463;Bison Capital Acquisition Corp;0.18447335691580288;0.08200535531851305;0.733521289981996
10.06;0.0;43.0;0;0;0;Bison Capital Acquisition Corp.;BCACU;2017-06-20;Finance;1;868454.0;964312.1916;1956448.9770999989;0.0003187919600674;Bison Capital Acquisition Corp;0.17165120832365133;0.24050561284068325;0.5878431668569302
11.53;0.0;49.0;0;0;0;B Communications Ltd.;BCOM;2007-10-31;Consumer Services;2;3168935.0;1116637.58;3247804.3236;0.0040591439640181;B Communications Ltd;0.31558921933174133;0.04937810078263275;0.6350326836109161
20.0;7293.424462924463;54.0;0;0;0;BlackRock Resources;BCX;2011-03-29;Other;1;1443653.0;686407.5600000002;3541535.2769000004;0.0044519075769658;BlackRock Resources;0.1365007883869111;0.03419118770398197;0.8293080180883408
50.2;41933.0;64.0;0;0;0;Becton, Dickinson and Company;BDXA;2017-05-11;Health Care;3;18106399.0;9585321.784999998;22477187.4844;0.0001970610149782;Becton Dickinson and Company;0.1576871844431466;0.06404758588430645;0.7782652258316636
17.68;1600.0;53.0;0;1;0;BioTelemetry, Inc.;BEAT;2008-03-19;Health Care;2;1584063.0;430344.9;1838045.937;0.0030916548874063;BioTelemetry Inc;0.33;0.33;0.33
15.2799;7293.424462924463;54.8125;0;1;1;Global X Health & Wellness Thematic ETF;BFIT;2016-05-09;Other;0;0.0;1651.9388;5350.154000000008;-0.0011682202029519;Global X Health  Wellness Thematic ETF;0.16660749408373351;0.08768366615923205;0.7457088423177031
19.95;7293.424462924463;54.0;0;0;1;Blackstone / GSO Strategic Credit Fund;BGB;2012-09-26;Other;2;1848703.0;833315.7200000001;3386355.683300001;-0.0027402170048789;Blackstone  GSO Strategic Credit Fund;0.17080487884007964;0.040430720465687554;0.788764405135925
25.0;7293.424462924463;54.8125;0;0;0;Babson Global Short Duration High Yield Fund;BGH;2012-10-26;Other;4;379386.0;70058.32;1291111.0454000004;-0.00483402566232;Babson Global Short Duration High Yield Fund;0.3305489983823564;0.030372055609606992;0.6390789432658089
10.0;7293.424462924463;54.8125;0;0;0;BlackRock 2022 Global Income Opportunity Trust;BGIO;2017-02-27;Other;0;215625.0;186329.0086;984489.1347000004;0.0012443769260113;BlackRock 2022 Global Income Opportunity Trust;0.1440516412258148;0.0161052979528903;0.8398429751396179
13.02;2680.0;60.0;0;0;0;B&G Foods, Inc.;BGS;2007-05-23;Consumer Non-Durables;2;6668800.0;1843972.3003;6756913.980299996;0.0018154935903852;BG Foods Inc;0.33;0.33;0.33
20.0;7293.424462924463;54.0;0;0;1;Blackstone GSO Long Short Credit Income Fund;BGX;2011-01-27;Other;3;571460.0;233179.113;2030735.5401;0.0005096981688387;Blackstone GSO Long Short Credit Income Fund;0.0922259911894798;0.0316782295703887;0.8760957717895508
20.0;7293.424462924463;54.0;0;0;0;BLACKROCK INTERNATIONAL, LTD.;BGY;2007-05-25;Other;4;1427900.0;1104400.67;8124841.169999996;0.0001622880817902;BLACKROCK INTERNATIONAL ;0.33;0.33;0.33
9.55;0.0;61.0;0;0;0;Barington/Hilco Acquisition Corp.;BHAC;2015-03-17;Finance;1;200.0;191.00000000000009;76160.78989999995;0.0002579482285289;BaringtonHilco Acquisition Corp;0.09363830958803489;0.06297756948818756;0.8433841069539388
9.99;0.0;61.0;0;0;0;Barington/Hilco Acquisition Corp.;BHACU;2015-02-06;Finance;4;402031.0;205690.74270000003;374926.3772999993;0.0038088381718376;BaringtonHilco Acquisition Corp;0.23617910842100778;0.016833392282327;0.7469874819119772
12.2599;237.0;55.0;0;0;0;Blue Hills Bancorp, Inc.;BHBK;2014-07-22;Finance;1;7465298.0;5352732.54;10056521.377300013;0.0011770501471154;Blue Hills Bancorp Inc;0.25670403743228937;0.09151720866693304;0.6517787526593293
37.25;64000.0;44.0;0;1;1;Baker Hughes, a GE company;BHGE;2017-07-05;Energy;2;5882416.0;26093843.93;103289314.39490008;-0.0003216621827129;Baker Hughes a GE company;0.2527711156486616;0.07487191040436464;0.672356975447701
4.5;28.0;46.0;0;0;0;BioHiTech Global, Inc.;BHTG;2015-10-28;Consumer Services;2;100.0;25552.499500000013;39833.29950000008;0.0039691749729179;BioHiTech Global Inc;0.2119056582450866;0.0267277527600526;0.761366605758667
1454716.5284212418;7293.424462924463;54.8125;0;0;0;ProShares Ultra Nasdaq Biotechnology;BIB;2010-04-06;Other;1;0.0;109094.25380000002;563786.1398999997;0.0028881185559182;ProShares Ultra Nasdaq Biotechnology;0.11937135484601767;0.04529944514589647;0.8353292029731127
1454716.5284212418;7293.424462924463;54.8125;0;0;0;First Trust BICK Index Fund;BICK;2010-04-12;Other;0;0.0;132700.06130000003;591391.9126999996;0.0032820340454209;First Trust BICK Index Fund;0.3113406765278528;0.20650783979603582;0.48215148510560546
12.6667;0.0;48.0;0;0;1;Brookfield Infrastructure Partners LP;BIP;2008-01-11;Consumer Services;4;62250.0;785215.7867;11872818.316700004;-0.0045291049120639;Brookfield Infrastructure Partners;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;ProShares UltraShort Nasdaq Biotechnology;BIS;2010-04-06;Other;1;0.0;24637.000000000004;145351.65999999997;0.0028881185559182;ProShares UltraShort Nasdaq Biotechnology;0.09427238126163894;0.04819751356768864;0.8575301092603932
20.0;7293.424462924463;54.0;0;0;1;BlackRock Multi-Sector Income Trust;BIT;2013-02-26;Other;1;1925462.0;854959.1200000001;3289691.9100999995;-0.0022633499857489;BlackRock MultiSector Income Trust;0.33;0.33;0.33
14.05;7293.424462924463;54.8125;0;0;1;BlackRock Capital Investment Corporation;BKCC;2007-06-27;Other;2;4497149.0;1215396.799999999;4434235.709999999;-0.0022889253555771;BlackRock Capital Investment Corporation;0.33;0.33;0.33
28.5;370.0;55.0;0;0;0;Blueknight Energy Partners L.P., L.L.C.;BKEP;2007-07-18;Energy;2;11866026.0;2391131.9204;5420939.128600001;0.001372961636498;Blueknight Energy Partners LP LLC;0.33;0.33;0.33
7.25;370.0;55.0;0;0;0;Blueknight Energy Partners L.P., L.L.C.;BKEPP;2011-11-10;Energy;3;21114.0;11823.250000000002;81861.09;0.0026524106367558;Blueknight Energy Partners LP LLC;0.15141596092532075;0.07515404544149833;0.7734299962719281
49.0;2744.0;55.0;0;0;0;Black Hills Corporation;BKHU;2015-11-18;Public Utilities;2;2781050.0;1622006.3685000006;3013406.0870999983;0.0004015866693753;Black Hills Corporation;0.25932137596769245;0.08089852519853916;0.6597800988067941
26.12;4430.0;50.0;0;0;0;Black Knight, Inc.;BKI;2015-05-20;Technology;2;16613857.0;2756303.0000000005;12522557.7911;0.0013953093312533;Black Knight Inc;0.24250423503502633;0.12440041002381833;0.6330953545196192
9.6;2311.0;61.0;0;1;1;Blue Bird Corporation;BLBD;2014-03-20;Capital Goods;3;10117.0;686.4799999999998;23703.13980000001;0.0003606295824942;Blue Bird Corporation;0.2926547889633534;0.14780635388873456;0.5595388571102067
22.75;8400.0;62.0;0;0;0;TopBuild Corp.;BLD;2015-06-17;Basic Industries;2;100.0;779.1999999999998;34310867.89750001;0.0014645756835952;TopBuild Corp;0.2827299267053604;0.03390493765473362;0.6833651208877564
5.59;51.0;57.0;0;1;1;BioLineRx Ltd.;BLRX;2011-07-25;Health Care;0;1300.0;7289.162;21228.697399999983;0.0031247771263754;BioLineRx Ltd;0.10814729593694208;0.45073056891560553;0.4411221444606781
14.25;9100.0;58.0;0;1;1;BMC Stock Holdings, Inc.;BMCH;2013-08-09;Consumer Services;4;3484875.0;1054786.335;2907284.544;0.0004982548839481;BMC Stock Holdings Inc;0.17135351520846598;0.21291110634047072;0.6157353713642806
9.15;779.0;58.0;0;0;0;Beneficial Bancorp, Inc.;BNCL;2007-07-16;Finance;0;1750978.0;2409129.7780000004;5862420.9536;0.0022854569202688;Beneficial Bancorp Inc;0.33;0.33;0.33
1454716.5284212418;7293.424462924463;54.8125;0;0;0;Vanguard Total International Bond ETF;BNDX;2013-05-31;Other;4;0.0;414101.6259;10692205.2914;-0.0032989646968405;Vanguard Total International Bond ETF;0.1703606480016158;0.0592698150959152;0.7703695371173895
14.0;20050.0;62.0;0;0;1;Barnes & Noble Education, Inc;BNED;2015-07-23;Consumer Services;3;555174.0;796043.598;18663438.353;-0.0004526183317874;Barnes  Noble Education Inc;0.3120331782544157;0.14103193464546698;0.5469348880665305
23.5;9900.0;62.0;0;0;0;"Bojangles&#39;, Inc.";BOJA;2015-05-08;Consumer Services;4;11909923.0;6065858.8387;15610723.050000004;0.0006676356942202;Bojangles39 Inc;0.33;0.33;0.33
14.76;7293.424462924463;54.8125;0;0;0;Global X Robotics & Artificial Intelligence ETF;BOTZ;2016-09-12;Other;0;0.0;3056.125799999999;126114.98669999998;-0.0007247256442419;Global X Robotics  Artificial Intelligence ETF;0.22239747905311355;0.05955745595800236;0.7180450589906785
24.75;925.0;62.0;0;0;0;Boston Private Financial Holdings, Inc.;BPFHP;2013-04-19;Finance;4;159098.0;460492.1300000001;1063934.7249999996;-0.002874909472004;Boston Private Financial Holdings Inc;0.11135141292258449;0.25533922741419723;0.6333093584732495
9.75;5600.0;51.0;0;0;0;Bridgepoint Education, Inc.;BPI;2009-04-15;Consumer Services;2;7324263.0;3279719.07;12919727.188400002;0.0018096689683562;Bridgepoint Education Inc;0.11337399288364076;0.04725445628814071;0.8393715464550516
14.0;43.0;62.0;0;0;1;CONCERT PHARMACEUTICALS, INC.;CNCE;2014-02-13;Healthcare;3;4158607.0;1124313.7799;5418147.1346;0.0059836525731991;CONCERT PHARMACEUTICALS ;0.24938915356520622;0.0228100146004368;0.7278008241029013
15.0;22.0;62.0;1;1;1;EAGLE PHARMACEUTICALS, INC.;EGRX;2014-02-12;Healthcare;2;5948257.0;1194067.9500000002;6012161.321600004;0.0062452331240333;EAGLE PHARMACEUTICALS ;0.1884000110129515;0.02412992144624388;0.7874700685342153
13.0;16.0;70.0;0;0;0;FLEXION THERAPEUTICS INC;FLXN;2014-02-12;Healthcare;2;1560702.0;360356.4900000001;2323393.4314;0.0062452331240333;FLEXION THERAPEUTICS ;0.1474535746499896;0.028537923470139465;0.8240085005760193
7.0;404.0;67.0;0;0;0;GEOPARK LTD;GPRK;2014-02-07;Energy;4;1928.0;205.45999999999995;46407.81520000005;0.0019034815950722;GEOPARK ;0.3026125639533767;0.06311867533476795;0.6342687662895564
17.0;59.0;62.0;1;1;1;LADDER CAPITAL CORP;LADR;2014-02-06;Real Estate;3;7249567.0;1774715.9;7354479.153399999;-0.0014552496992283;LADDER CAPITAL ;0.3270723113372665;0.08500180887218947;0.5879258581533514
16.0;64.0;60.0;0;0;0;REVANCE THERAPEUTICS, INC.;RVNC;2014-02-06;Healthcare;3;5044547.0;1341366.8701;5396611.5208;-0.0014552496992283;REVANCE THERAPEUTICS ;0.17114716309767503;0.028604203441108606;0.800248635502962
17.0;87.0;50.0;1;1;1;UNIQURE N.V.;QURE;2014-02-05;Healthcare;2;4689665.0;1540594.8099999994;3371219.1962;-0.0023551268885749;UNIQURE NV;0.33;0.33;0.33
12.0;39.0;53.0;1;1;0;GENOCEA BIOSCIENCES, INC.;GNCA;2014-02-05;Healthcare;2;2110512.0;532679.8300000001;2448137.9243;-0.0023551268885749;GENOCEA BIOSCIENCES ;0.12783448452896926;0.1652888599783182;0.7068766478229972
14.0;470.0;54.0;0;0;0;CONTINENTAL BUILDING PRODUCTS, INC.;CBPX;2014-02-05;Basic Materials;2;7478549.0;2311884.0020000003;7080361.400100001;-0.0023551268885749;CONTINENTAL BUILDING PRODUCTS ;0.11055983321940789;0.07008541599913896;0.8193547473555165
10.0;28.0;59.0;0;0;0;BIOCEPT INC;BIOC;2014-02-05;Healthcare;2;241246.0;179622.13000000003;400370.4517;-0.0023551268885749;BIOCEPT ;0.10377968335524194;0.03358929464593525;0.8626310229301453
14.5;0.0;59.0;1;1;1;BLUEROCK RESIDENTIAL GROWTH REIT, INC.;BRG;2014-03-28;Real Estate;4;11933714.20209696;9200985.52575441;26558084.22784357;-0.0002304454732192;BLUEROCK RESIDENTIAL GROWTH REIT ;0.12952238731086252;0.02888145213946694;0.8415961593389512
10.0;520.0;58.0;0;1;1;AEROHIVE NETWORKS, INC;HIVE;2014-03-28;Technology;4;7596484.0;3005928.4847000004;7317554.898200001;-0.0002304454732192;AEROHIVE NETWORKS ;0.28532937682149084;0.05554823849180878;0.6591223858296871
13.0;594.0;52.0;0;0;1;2U, INC.;TWOU;2014-03-28;Technology;4;9464966.0;2734735.318;7065767.071499994;-0.0002304454732192;2U;0.336689868903098;0.16777652635322354;0.495533605215965
6.0;9.0;73.0;0;0;0;ENERGOUS CORP;WATT;2014-03-28;Technology;4;1905748.0;5759962.377700001;9657504.4095;-0.0002304454732192;ENERGOUS ;0.2172519601881504;0.023055657212223284;0.7596923794065203
16.0;1783.0;66.0;0;0;0;TRINET GROUP INC;TNET;2014-03-27;Industrials;3;14207051.0;6260218.241999999;13990490.361199996;-0.0017692842189697;TRINET GROUP ;0.1805848043192835;0.021558320444241563;0.79785687125781
12.0;17.0;61.0;0;0;0;APPLIED GENETIC TECHNOLOGIES CORP;AGTC;2014-03-27;Healthcare;3;1566063.0;505936.6191;1500712.4439999994;-0.0017692842189697;APPLIED GENETIC TECHNOLOGIES ;0.127749588187845;0.04883946617301854;0.823410945837615
13.0;505.0;62.0;0;0;0;AMBER ROAD, INC.;AMBR;2014-03-21;Technology;4;5235127.0;1801283.74;4669852.4327;-0.0001019193158064;AMBER ROAD ;0.23179121940550995;0.14750638965837246;0.6207023864661502
15.0;591.0;68.0;0;0;1;A10 NETWORKS, INC.;ATEN;2014-03-21;Technology;4;12704154.0;3906700.02;12646107.4931;-0.0001019193158064;A10 NETWORKS;0.20435212526643118;0.02649077723752579;0.7691570981004775
13.0;425.0;50.0;0;0;1;Q2 HOLDINGS, INC.;QTWO;2014-03-20;Technology;3;12593142.0;3349175.1580999987;8269698.325699998;0.0003606295824942;Q2 HOLDINGS;0.16607939556305265;0.05273145882830277;0.7811891588157621
17.0;28.0;58.0;0;0;0;AKEBIA THERAPEUTICS, INC.;AKBA;2014-03-20;Healthcare;3;4677213.0;1450938.68;10693996.545399994;0.0003606295824942;AKEBIA THERAPEUTICS ;0.15269009210169313;0.06580716295650708;0.7815027319722705
14.0;43.0;49.0;0;0;1;MEDIWOUND LTD.;MDWD;2014-03-20;Healthcare;3;5402504.0;3130665.2379999994;7127879.436599998;0.0003606295824942;MEDIWOUND ;0.20416883060216218;0.038318946315296726;0.7575122227613953
17.0;838.0;50.0;0;0;0;PAYLOCITY HOLDING CORP;PCTY;2014-03-19;Technology;2;9435344.0;3240398.8797;8424313.0282;-0.0012283195296782;PAYLOCITY HOLDING ;0.18387534717718754;0.02077479039629295;0.7953498462835947
16.0;287.0;54.0;0;0;1;CASTLIGHT HEALTH, INC.;CSLT;2014-03-14;Technology;4;11539025.0;5541743.8802;28317952.792199988;-0.0025009413825988;CASTLIGHT HEALTH ;0.2836368916039707;0.06431881722821968;0.6520442896436492
13.5;5.0;57.0;0;1;1;GALMED PHARMACEUTICALS LTD.;GLMD;2014-03-13;Healthcare;3;2356169.0;985285.0959;2325179.5232000006;-0.0021054519010219;GALMED PHARMACEUTICALS ;0.137080434177603;0.02929233786250857;0.8336272324834552
12.0;39.0;57.46021093000968;0;0;0;ACHAOGEN, INC.;AKAO;2014-03-12;Healthcare;2;3362057.0;1581584.6351;4459631.001900002;0.0017472332792479;ACHAOGEN ;0.18280826778366013;0.07045137022550285;0.7467403686963595
11.0;12.0;57.0;0;0;1;AQUINOX PHARMACEUTICALS, INC;AQXP;2014-03-07;Healthcare;4;2104040.0;1006112.8001;2165961.2196;0.0025461583935917;AQUINOX PHARMACEUTICALS ;0.2178703993558883;0.049336236754530305;0.7327933719283656
8.0;5.0;70.0;0;0;1;RECRO PHARMA, INC.;REPH;2014-03-07;Healthcare;4;1148604.0;764690.0024000001;2726605.227899999;0.0025461583935917;RECRO PHARMA ;0.07431230705231424;0.3949369936436415;0.5307507169246674
16.0;10000.0;53.0;1;1;0;SABRE CORP;SABR;2014-04-17;Technology;3;18330618.0;4513492.2097000005;23801470.9768;0.001053368710896;SABRE ;0.2692351357317807;0.13965076826208325;0.591114096841601
9.5;3000.0;54.0;0;0;1;SPORTSMAN'S WAREHOUSE HOLDINGS, INC.;SPWH;2014-04-17;Consumer Cyclical;3;5561366.0;1576874.1;6114637.656;0.001053368710896;SPORTSMANS WAREHOUSE HOLDINGS ;0.16762440331427042;0.05360459996928718;0.7787710195911929
10.0;4204.0;57.46021093000968;0;0;0;LEJU HOLDINGS LTD;LEJU;2014-04-17;Real Estate;3;8978030.0;4521335.2601;13111179.838599997;0.001053368710896;LEJU HOLDINGS ;0.18131625196999968;0.04219140438362952;0.776492353528738
25.0;470.0;63.0;1;1;1;MOELIS & CO;MC;2014-04-16;Financial Services;2;4441719.0;1071000.651;3490499.780400001;0.001394325976706;MOELIS  CO;0.16749269349855325;0.060575603911032234;0.7719317077880814
15.0;840.0;52.0;0;0;1;PAYCOM SOFTWARE, INC.;PAYC;2014-04-15;Technology;1;3531656.0;1025896.2489999998;3122570.2338999994;-0.0016397601594171;PAYCOM SOFTWARE ;0.11743309204669099;0.06571007478658268;0.8168568254812903
12.5;0.0;46.0;1;1;1;CITY OFFICE REIT, INC.;CIO;2014-04-15;Real Estate;1;379110.0;247268.53199999995;609052.8732999997;-0.0016397601594171;CITY OFFICE REIT ;0.1757739521525156;0.18302620164879493;0.6411998442081415
17.0;2043.0;57.46021093000968;0;0;0;WEIBO CORP;WB;2014-04-14;Technology;0;32797414.0;40773159.5199;85326700.21099997;-0.0043961309875518;WEIBO ;0.26880034550501986;0.12024979649217632;0.610949860393577
15.0;1129.0;75.0;0;0;0;PHIBRO ANIMAL HEALTH CORP;PAHC;2014-04-11;Healthcare;4;4251095.0;999879.8100000004;3538105.7754999995;-0.0057309504899147;PHIBRO ANIMAL HEALTH ;0.13400169103065637;0.032127598573158375;0.8338706933143663
14.0;2.0;60.0;1;1;1;FARMLAND PARTNERS INC.;FPI;2014-04-11;Real Estate;4;1237398.0;406996.85000000015;944295.8870000005;-0.0057309504899147;FARMLAND PARTNERS ;0.21306119548777736;0.03936901464799622;0.747569794456164
20.0;0.0;64.0;1;1;1;ENABLE MIDSTREAM PARTNERS, LP;ENBL;2014-04-11;Energy;4;18278237.0;3667630.3400000017;12736275.226400005;-0.0057309504899147;ENABLE MIDSTREAM PARTNERS;0.1771840865151324;0.03794376012963161;0.7848721551238944
16.0;22.0;58.0;1;1;0;ADAMAS PHARMACEUTICALS INC;ADMS;2014-04-10;Healthcare;3;2331496.0;329390.67010000016;1932244.1469999996;-0.0039680789892689;ADAMAS PHARMACEUTICALS ;0.20604096756118243;0.03676040524036665;0.7571986185722663
25.0;7100.0;49.0;1;1;0;ALLY FINANCIAL INC.;ALLY;2014-04-10;Financial Services;3;531340.0;360114.7424000001;719023.3847999964;-0.0039680789892689;ALLY FINANCIAL ;0.14448089494601318;0.15323360510327272;0.7022854996007509
26.0;680.0;46.0;0;0;0;GRUBHUB INC.;GRUB;2014-04-04;Technology;4;10970081.0;4914584.875000001;16935421.5898;0.0009847396198711;GRUBHUB ;0.2798661398568595;0.08729794400017668;0.6328359158318907
7.0;533.0;49.0;0;0;1;FIVE9, INC.;FIVN;2014-04-04;Technology;4;5521156.0;1869254.8600000008;6542474.459999998;0.0009847396198711;FIVE9;0.28379764884478553;0.0631434608589909;0.6530588941416845
9.0;3104.0;51.0;0;0;1;TARENA INTERNATIONAL, INC.;TEDU;2014-04-03;Consumer Defensive;3;12003950.0;8972913.5724;22530050.6173;0.0017757350829744;TARENA INTERNATIONAL ;0.10354608105605136;0.03279612110653779;0.8636578032199074
15.0;344.0;60.0;0;0;1;RUBICON PROJECT, INC.;RUBI;2014-04-02;Technology;2;8471172.0;2365173.8103;8036648.400500002;0.0025657908123311;RUBICON PROJECT ;0.18800179015293164;0.030979413225280972;0.7810188035446185
8.0;5.0;65.0;1;0;0;1347 PROPERTY INSURANCE HOLDINGS, INC.;PIH;2014-04-01;Financial Services;1;634106.0;587480.9102;1077564.0629999996;0.0014632141572976;1347 PROPERTY INSURANCE HOLDINGS;0.06736605357792638;0.23088399486409295;0.7017499489916695
6.0;13.0;59.0;0;0;0;RESONANT INC;RESN;2014-05-29;Technology;3;478896.0;235823.41190000004;766120.3253999996;0.0026384524310419;RESONANT ;0.30913975072058036;0.088152900905355;0.6027073483044776
18.5;98.0;40.0;0;0;0;PARSLEY ENERGY, INC.;PE;2014-05-23;Energy;4;22290720.0;7976339.915999999;39521896.6479;0.0009226096068248;PARSLEY ENERGY ;0.16816253681716162;0.04198368862271305;0.789853762952905
6.0;11.0;63.0;1;0;0;AGILE THERAPEUTICS INC;AGRX;2014-05-23;Healthcare;4;3329708.0;1003214.41;6975850.7419;0.0009226096068248;AGILE THERAPEUTICS ;0.129973740531848;0.06192682033930065;0.8080994425675808
11.0;90.0;50.0;1;0;0;HERITAGE INSURANCE HOLDINGS, INC.;HRTG;2014-05-23;Financial Services;4;2207396.0;570848.81;3277834.1462000003;0.0009226096068248;HERITAGE INSURANCE HOLDINGS ;0.17708653372607497;0.08043098847814634;0.7424824759757644
4.0;56.0;61.0;0;0;0;SUPERIOR DRILLING PRODUCTS, INC.;SDPI;2014-05-23;Energy;4;1125600.0;2196200.0;3777700.0;0.0009226096068248;SUPERIOR DRILLING PRODUCTS ;0.13809884650011856;0.13491579227977327;0.7269853817092048
19.0;50122.0;49.0;0;0;0;JD.COM, INC.;JD;2014-05-22;Consumer Cyclical;3;84449677.0;67836754.95;196568448.36909992;-0.0003558756709453;JDCOM ;0.12346790740554477;0.053343447587769634;0.8231886341476563
